prop1;prop2;prop3;allprop
1.2336222;83.69867;-0.2262244;[1.2336221933364868, 83.69866943359375, -0.2262243926525116]
1.5130478;76.62826;-0.23055793;[1.5130478143692017, 76.62825775146484, -0.23055793344974518]
1.2224321;81.89532;-0.22567122;[1.2224321365356445, 81.89531707763672, -0.2256712168455124]
1.3836185;78.26419;-0.22818352;[1.3836184740066528, 78.26419067382812, -0.22818352282047272]
1.3892139;78.495;-0.22894332;[1.3892139196395874, 78.49500274658203, -0.22894331812858582]
3.4382749;74.38903;-0.23853566;[3.43827486038208, 74.38903045654297, -0.23853565752506256]
2.576397;77.70529;-0.23203935;[2.576396942138672, 77.70529174804688, -0.23203934729099274]
2.5643969;77.825096;-0.23274557;[2.564396858215332, 77.8250961303711, -0.23274557292461395]
2.7112274;74.816246;-0.23595405;[2.7112274169921875, 74.81624603271484, -0.23595404624938965]
2.631583;75.74694;-0.23318177;[2.6315829753875732, 75.74694061279297, -0.23318177461624146]
2.6852067;72.96808;-0.23382816;[2.685206651687622, 72.96807861328125, -0.23382815718650818]
2.7206752;73.03423;-0.23493594;[2.720675230026245, 73.03423309326172, -0.2349359393119812]
2.660896;73.91653;-0.23277727;[2.660896062850952, 73.9165267944336, -0.23277726769447327]
0.90679026;87.20724;-0.22198981;[0.9067902565002441, 87.20723724365234, -0.22198981046676636]
1.1461927;80.44434;-0.22563058;[1.1461926698684692, 80.44434356689453, -0.22563058137893677]
1.1558383;78.4759;-0.22579919;[1.1558382511138916, 78.47589874267578, -0.22579918801784515]
2.6464617;78.79858;-0.23068255;[2.6464617252349854, 78.79857635498047, -0.23068255186080933]
2.394323;77.29305;-0.23088402;[2.3943231105804443, 77.29305267333984, -0.23088401556015015]
3.4880908;82.30973;-0.23608546;[3.488090753555298, 82.30973052978516, -0.2360854595899582]
2.6305544;79.88801;-0.23029828;[2.630554437637329, 79.88800811767578, -0.23029828071594238]
1.999089;88.635704;-0.22458261;[1.999089002609253, 88.63570404052734, -0.22458261251449585]
2.2317293;81.39399;-0.22789636;[2.23172926902771, 81.39398956298828, -0.22789636254310608]
3.1641362;70.23908;-0.23528664;[3.1641361713409424, 70.23908233642578, -0.2352866381406784]
2.4809604;73.062706;-0.23161563;[2.4809603691101074, 73.06270599365234, -0.23161563277244568]
2.2575607;81.63903;-0.22871017;[2.2575607299804688, 81.63903045654297, -0.22871017456054688]
2.6555948;85.59636;-0.227829;[2.655594825744629, 85.59635925292969, -0.2278289943933487]
3.4614637;74.7463;-0.23936617;[3.461463689804077, 74.74629974365234, -0.23936617374420166]
2.5654767;72.87553;-0.23441337;[2.565476655960083, 72.87552642822266, -0.23441337049007416]
2.6687715;78.47605;-0.23173995;[2.668771505355835, 78.4760513305664, -0.23173995316028595]
0.9397098;91.70453;-0.22127742;[0.9397097826004028, 91.70452880859375, -0.2212774157524109]
3.4803386;80.37884;-0.23688012;[3.4803385734558105, 80.37883758544922, -0.2368801236152649]
1.2039689;85.36101;-0.22564562;[1.20396888256073, 85.36100769042969, -0.22564561665058136]
3.4744334;80.00878;-0.23683381;[3.474433422088623, 80.00878143310547, -0.23683381080627441]
3.434976;68.62017;-0.24180233;[3.434976100921631, 68.62017059326172, -0.24180233478546143]
3.4303532;72.321465;-0.23940359;[3.4303531646728516, 72.32146453857422, -0.2394035905599594]
3.436703;77.98234;-0.23633793;[3.4367029666900635, 77.98233795166016, -0.23633792996406555]
1.4592614;77.416855;-0.22931787;[1.459261417388916, 77.41685485839844, -0.22931787371635437]
3.4162958;67.413475;-0.24167724;[3.4162957668304443, 67.4134750366211, -0.24167723953723907]
2.2615104;86.52334;-0.22696856;[2.2615103721618652, 86.5233383178711, -0.22696855664253235]
2.6263728;75.60773;-0.2325609;[2.626372814178467, 75.60772705078125, -0.2325609028339386]
2.481227;80.1556;-0.23106681;[2.481226921081543, 80.15560150146484, -0.23106680810451508]
3.4134455;80.85692;-0.2335912;[3.413445472717285, 80.85691833496094, -0.2335911989212036]
0.75872684;92.92222;-0.21900067;[0.7587268352508545, 92.9222183227539, -0.2190006673336029]
3.4569826;76.64079;-0.23804335;[3.4569826126098633, 76.64079284667969, -0.23804335296154022]
1.3576207;77.378365;-0.22915646;[1.3576207160949707, 77.37836456298828, -0.2291564643383026]
1.3017765;77.44223;-0.22737518;[1.3017765283584595, 77.44223022460938, -0.22737517952919006]
3.4496772;80.07318;-0.23568325;[3.4496772289276123, 80.07318115234375, -0.23568324744701385]
3.480155;76.86332;-0.23895292;[3.4801549911499023, 76.86331939697266, -0.23895291984081268]
1.00845;91.105316;-0.22258273;[1.0084500312805176, 91.10531616210938, -0.22258272767066956]
2.8552566;72.63526;-0.2343181;[2.8552565574645996, 72.63526153564453, -0.2343181073665619]
2.4883742;84.231186;-0.2282855;[2.4883742332458496, 84.23118591308594, -0.2282855063676834]
2.4388697;77.52741;-0.23165776;[2.4388697147369385, 77.52741241455078, -0.23165775835514069]
2.3940012;76.97638;-0.23005213;[2.3940012454986572, 76.97637939453125, -0.2300521284341812]
2.71023;77.778595;-0.23240441;[2.7102301120758057, 77.77859497070312, -0.2324044108390808]
2.6502404;69.82234;-0.2344746;[2.650240421295166, 69.82234191894531, -0.23447459936141968]
2.9928324;69.07369;-0.23674968;[2.9928324222564697, 69.07369232177734, -0.23674967885017395]
3.0418293;68.7499;-0.2373141;[3.0418293476104736, 68.7499008178711, -0.2373141050338745]
2.38934;77.00201;-0.22967139;[2.3893399238586426, 77.00200653076172, -0.2296713888645172]
1.0132413;82.98522;-0.2232428;[1.0132412910461426, 82.98522186279297, -0.22324280440807343]
1.0100126;82.59223;-0.22328356;[1.0100126266479492, 82.59223175048828, -0.2232835590839386]
0.962093;82.66038;-0.22213607;[0.9620929956436157, 82.6603775024414, -0.22213606536388397]
1.2654735;75.93318;-0.22729272;[1.265473484992981, 75.93318176269531, -0.2272927165031433]
0.47698975;98.03228;-0.21487476;[0.47698974609375, 98.03227996826172, -0.2148747593164444]
0.9870949;84.2872;-0.22266893;[0.9870948791503906, 84.28720092773438, -0.22266893088817596]
0.7329881;90.69317;-0.2186707;[0.7329881191253662, 90.69316864013672, -0.21867069602012634]
0.9598255;83.660805;-0.22193252;[0.9598255157470703, 83.66080474853516, -0.221932515501976]
0.7365632;91.65102;-0.21904486;[0.7365632057189941, 91.65101623535156, -0.21904486417770386]
0.65692115;94.02301;-0.21855885;[0.6569211483001709, 94.02301025390625, -0.21855884790420532]
1.1952252;79.86863;-0.22656505;[1.1952252388000488, 79.8686294555664, -0.22656504809856415]
1.1762644;79.40719;-0.22615808;[1.1762644052505493, 79.40718841552734, -0.22615808248519897]
0.9223077;87.531334;-0.22289628;[0.9223077297210693, 87.53133392333984, -0.2228962779045105]
1.171531;80.20008;-0.22620279;[1.1715309619903564, 80.20008087158203, -0.22620278596878052]
1.3766661;75.629845;-0.23075762;[1.3766660690307617, 75.62984466552734, -0.23075762391090393]
1.4690357;71.5176;-0.231047;[1.4690357446670532, 71.5176010131836, -0.23104700446128845]
2.750713;81.852715;-0.23170954;[2.7507131099700928, 81.85271453857422, -0.2317095398902893]
3.5561116;75.28769;-0.2432988;[3.5561115741729736, 75.28768920898438, -0.24329879879951477]
3.0677347;73.44732;-0.23592645;[3.067734718322754, 73.44731903076172, -0.23592644929885864]
3.0585034;77.75075;-0.23466286;[3.0585033893585205, 77.75074768066406, -0.23466286063194275]
3.5876923;74.75298;-0.24503444;[3.5876922607421875, 74.75298309326172, -0.24503444135189056]
3.0109918;75.333176;-0.2359798;[3.0109918117523193, 75.33317565917969, -0.23597979545593262]
3.1692386;70.3903;-0.23794952;[3.169238567352295, 70.39029693603516, -0.23794952034950256]
3.6384525;79.48063;-0.24451686;[3.6384525299072266, 79.48062896728516, -0.24451686441898346]
3.5232177;67.800674;-0.24625272;[3.5232176780700684, 67.80067443847656, -0.24625271558761597]
3.5343118;70.249626;-0.24530154;[3.5343117713928223, 70.24962615966797, -0.24530154466629028]
2.999978;73.51864;-0.2354295;[2.9999780654907227, 73.51863861083984, -0.23542949557304382]
3.521362;67.99565;-0.2460539;[3.521362066268921, 67.99565124511719, -0.24605390429496765]
3.5457573;67.077736;-0.24769351;[3.545757293701172, 67.0777359008789, -0.2476935088634491]
3.2820115;68.895164;-0.23805347;[3.2820115089416504, 68.8951644897461, -0.23805347084999084]
3.4463828;78.76146;-0.23631169;[3.446382761001587, 78.76145935058594, -0.23631168901920319]
3.4559722;75.50147;-0.23867238;[3.455972194671631, 75.50147247314453, -0.2386723756790161]
3.4211228;71.39087;-0.2395397;[3.4211227893829346, 71.390869140625, -0.23953969776630402]
3.454857;75.37642;-0.2386963;[3.454857110977173, 75.37641906738281, -0.23869630694389343]
3.444732;71.93982;-0.24027565;[3.4447319507598877, 71.9398193359375, -0.24027565121650696]
3.422183;64.77706;-0.24350244;[3.422183036804199, 64.77706146240234, -0.2435024380683899]
3.4164236;70.40656;-0.2399112;[3.4164235591888428, 70.40656280517578, -0.23991119861602783]
3.4062366;68.026886;-0.2408621;[3.4062366485595703, 68.02688598632812, -0.24086210131645203]
3.3912063;63.041374;-0.24313793;[3.3912062644958496, 63.04137420654297, -0.243137925863266]
3.4248981;67.02152;-0.24229582;[3.424898147583008, 67.02152252197266, -0.24229581654071808]
3.437705;80.2806;-0.23502247;[3.4377050399780273, 80.28060150146484, -0.23502247035503387]
3.473999;82.15668;-0.23554282;[3.4739990234375, 82.15667724609375, -0.23554281890392303]
3.4232507;78.18526;-0.23561332;[3.423250675201416, 78.18525695800781, -0.23561331629753113]
3.460673;77.20689;-0.23787409;[3.4606730937957764, 77.2068862915039, -0.2378740906715393]
3.4899013;85.60358;-0.23421699;[3.489901304244995, 85.60357666015625, -0.23421698808670044]
3.4731538;82.151375;-0.23550798;[3.473153829574585, 82.15137481689453, -0.23550797998905182]
3.4648485;78.34535;-0.23738779;[3.464848518371582, 78.34535217285156, -0.2373877912759781]
3.4391527;81.63215;-0.23428747;[3.439152717590332, 81.63214874267578, -0.23428747057914734]
3.4236505;78.19106;-0.23562784;[3.4236505031585693, 78.1910629272461, -0.23562784492969513]
3.434394;81.79055;-0.23397987;[3.434393882751465, 81.7905502319336, -0.23397986590862274]
3.433609;78.05801;-0.2361541;[3.4336090087890625, 78.0580062866211, -0.23615409433841705]
3.4422283;78.69706;-0.23616311;[3.442228317260742, 78.69705963134766, -0.23616310954093933]
3.4939916;79.180565;-0.23820296;[3.4939916133880615, 79.1805648803711, -0.23820295929908752]
3.3936913;69.836174;-0.23922735;[3.393691301345825, 69.83617401123047, -0.23922735452651978]
3.3998482;70.995865;-0.23881753;[3.399848222732544, 70.99586486816406, -0.23881752789020538]
3.4016888;72.9637;-0.23773536;[3.401688814163208, 72.96369934082031, -0.23773536086082458]
3.4348893;69.990456;-0.2409873;[3.434889316558838, 69.9904556274414, -0.24098730087280273]
2.1368494;88.60827;-0.22524868;[2.1368494033813477, 88.60826873779297, -0.22524867951869965]
2.3890014;81.4365;-0.22879045;[2.3890013694763184, 81.4365005493164, -0.22879044711589813]
2.511753;78.36913;-0.23174138;[2.5117530822753906, 78.36913299560547, -0.23174138367176056]
2.6018739;74.443954;-0.23253542;[2.6018738746643066, 74.44395446777344, -0.23253542184829712]
2.5877306;74.79155;-0.23250905;[2.587730646133423, 74.79154968261719, -0.232509046792984]
1.9698951;88.60178;-0.224116;[1.9698951244354248, 88.6017837524414, -0.2241159975528717]
2.8840342;82.3965;-0.23153909;[2.8840341567993164, 82.39649963378906, -0.23153908550739288]
2.236198;80.253914;-0.22836465;[2.2361979484558105, 80.25391387939453, -0.22836464643478394]
3.0050116;77.22991;-0.23319042;[3.005011558532715, 77.22991180419922, -0.2331904172897339]
3.4884343;70.41908;-0.24313968;[3.488434314727783, 70.41908264160156, -0.24313968420028687]
3.4766;87.2274;-0.23265804;[3.476599931716919, 87.22740173339844, -0.2326580435037613]
3.4667919;83.655525;-0.23433171;[3.466791868209839, 83.65552520751953, -0.23433171212673187]
1.1917984;85.933945;-0.225192;[1.191798448562622, 85.93394470214844, -0.22519199550151825]
3.416984;70.48766;-0.23988837;[3.4169840812683105, 70.48766326904297, -0.23988837003707886]
3.442782;76.55829;-0.23745407;[3.442781925201416, 76.55828857421875, -0.23745407164096832]
1.1843547;84.285225;-0.22478895;[1.1843546628952026, 84.28522491455078, -0.22478894889354706]
3.4466405;78.87249;-0.23625754;[3.4466404914855957, 78.87248992919922, -0.23625753819942474]
1.6200665;70.98209;-0.23111878;[1.620066523551941, 70.98209381103516, -0.23111878335475922]
3.4287245;71.65029;-0.23972772;[3.428724527359009, 71.6502914428711, -0.23972772061824799]
2.497404;80.543846;-0.23115236;[2.497404098510742, 80.5438461303711, -0.23115235567092896]
2.7463343;71.64718;-0.2342374;[2.7463343143463135, 71.64717864990234, -0.234237402677536]
1.0593615;86.725464;-0.22347175;[1.059361457824707, 86.7254638671875, -0.2234717458486557]
3.4319878;84.64312;-0.23218311;[3.431987762451172, 84.64311981201172, -0.23218311369419098]
1.3305813;79.653915;-0.2275243;[1.3305813074111938, 79.65391540527344, -0.2275242954492569]
3.4589002;81.71784;-0.23512411;[3.458900213241577, 81.71784210205078, -0.2351241111755371]
3.4188004;77.71998;-0.23568878;[3.4188003540039062, 77.71997833251953, -0.23568877577781677]
1.037332;85.073975;-0.22269961;[1.0373320579528809, 85.073974609375, -0.2226996123790741]
1.6069658;70.17424;-0.2315236;[1.6069657802581787, 70.17424011230469, -0.23152360320091248]
1.5981748;71.52604;-0.23177439;[1.598174810409546, 71.52603912353516, -0.23177438974380493]
2.381757;81.48955;-0.22917627;[2.3817570209503174, 81.48954772949219, -0.22917626798152924]
2.5863051;74.7955;-0.23342729;[2.5863051414489746, 74.79550170898438, -0.2334272861480713]
2.3343291;81.63329;-0.22883065;[2.334329128265381, 81.63329315185547, -0.22883065044879913]
2.6793509;73.15527;-0.23440067;[2.6793508529663086, 73.1552734375, -0.234400674700737]
2.853128;66.47962;-0.23769608;[2.853127956390381, 66.47962188720703, -0.2376960813999176]
1.0765152;82.690956;-0.22392471;[1.0765151977539062, 82.69095611572266, -0.22392471134662628]
1.2085712;79.54022;-0.2256298;[1.208571195602417, 79.54022216796875, -0.2256298065185547]
0.82725024;91.02502;-0.22020476;[0.8272502422332764, 91.02501678466797, -0.22020475566387177]
1.1932997;80.1047;-0.22522359;[1.193299651145935, 80.10469818115234, -0.2252235859632492]
1.3303646;76.35611;-0.22760692;[1.3303645849227905, 76.35610961914062, -0.22760692238807678]
1.4896884;71.99097;-0.23031664;[1.4896883964538574, 71.990966796875, -0.2303166389465332]
1.0830363;84.318886;-0.22428134;[1.0830363035202026, 84.31888580322266, -0.22428134083747864]
1.2297318;80.9783;-0.22695509;[1.229731798171997, 80.97830200195312, -0.2269550859928131]
1.4604695;73.578995;-0.23023227;[1.4604694843292236, 73.57899475097656, -0.23023226857185364]
1.4486456;71.96951;-0.22971156;[1.4486455917358398, 71.96951293945312, -0.22971156239509583]
2.930547;76.24512;-0.23315462;[2.930546998977661, 76.2451171875, -0.23315462470054626]
3.0351381;69.0884;-0.23628522;[3.0351381301879883, 69.0884017944336, -0.2362852245569229]
2.681282;84.57918;-0.22943464;[2.6812820434570312, 84.57917785644531, -0.22943463921546936]
2.607516;82.52485;-0.23009944;[2.607516050338745, 82.52484893798828, -0.23009943962097168]
2.765727;81.048515;-0.23091276;[2.7657270431518555, 81.04851531982422, -0.23091275990009308]
2.8385324;75.1516;-0.23338865;[2.8385324478149414, 75.15160369873047, -0.23338864743709564]
2.9661968;71.637955;-0.23540992;[2.9661967754364014, 71.63795471191406, -0.2354099154472351]
2.7025716;80.45957;-0.23282276;[2.7025716304779053, 80.4595718383789, -0.23282276093959808]
2.8658214;75.834045;-0.2342577;[2.865821361541748, 75.83404541015625, -0.23425769805908203]
3.09212;67.26717;-0.23792942;[3.0921199321746826, 67.26717376708984, -0.23792941868305206]
3.1671927;67.470795;-0.23832117;[3.1671926975250244, 67.47079467773438, -0.23832117021083832]
3.2260509;63.387222;-0.23988907;[3.226050853729248, 63.38722229003906, -0.23988907039165497]
3.0877979;66.81753;-0.23710865;[3.0877978801727295, 66.8175277709961, -0.23710864782333374]
1.1716024;79.2712;-0.2251375;[1.1716023683547974, 79.27120208740234, -0.22513750195503235]
1.06114;83.01031;-0.22398667;[1.0611399412155151, 83.01030731201172, -0.2239866703748703]
1.2816764;75.60105;-0.22654152;[1.2816764116287231, 75.6010513305664, -0.22654151916503906]
0.6821501;94.46389;-0.21834253;[0.68215012550354, 94.4638900756836, -0.21834252774715424]
1.0324119;83.93511;-0.22282156;[1.0324119329452515, 83.93511199951172, -0.22282156348228455]
1.0456828;84.1019;-0.2236167;[1.0456827878952026, 84.10189819335938, -0.22361670434474945]
0.92196345;87.113396;-0.22190714;[0.9219634532928467, 87.11339569091797, -0.2219071388244629]
0.95005095;87.91451;-0.22277409;[0.950050950050354, 87.91451263427734, -0.22277408838272095]
1.1833651;80.67355;-0.2261089;[1.1833651065826416, 80.67355346679688, -0.22610889375209808]
1.1849406;80.57957;-0.22618861;[1.1849405765533447, 80.5795669555664, -0.22618861496448517]
1.0771426;82.57512;-0.2239235;[1.077142596244812, 82.57511901855469, -0.22392350435256958]
1.213081;78.99144;-0.22567472;[1.2130810022354126, 78.99143981933594, -0.22567471861839294]
1.3423744;75.921036;-0.22819081;[1.3423744440078735, 75.92103576660156, -0.2281908094882965]
0.9771242;87.91947;-0.2221915;[0.9771242141723633, 87.91947174072266, -0.22219149768352509]
1.1202782;84.101814;-0.2241638;[1.120278239250183, 84.10181427001953, -0.22416380047798157]
1.1228093;83.829544;-0.22422913;[1.1228092908859253, 83.82954406738281, -0.2242291271686554]
1.238975;81.007195;-0.2264744;[1.2389750480651855, 81.00719451904297, -0.22647440433502197]
1.3694681;75.809105;-0.22790581;[1.369468092918396, 75.8091049194336, -0.22790580987930298]
1.6662188;68.03274;-0.23274697;[1.6662187576293945, 68.0327377319336, -0.23274697363376617]
1.118548;84.24551;-0.22412823;[1.118548035621643, 84.2455062866211, -0.22412823140621185]
1.23739;80.77984;-0.22595681;[1.2373900413513184, 80.77983856201172, -0.22595681250095367]
1.362852;76.25186;-0.22777721;[1.3628519773483276, 76.25186157226562, -0.22777721285820007]
1.3704321;75.63863;-0.22791387;[1.3704321384429932, 75.63863372802734, -0.22791387140750885]
1.4007666;76.75796;-0.22813648;[1.4007666110992432, 76.7579574584961, -0.22813647985458374]
1.3822907;77.43419;-0.22783324;[1.3822907209396362, 77.43418884277344, -0.22783324122428894]
1.2654556;82.579735;-0.22661756;[1.2654556035995483, 82.5797348022461, -0.22661755979061127]
1.3975629;77.02715;-0.22806993;[1.397562861442566, 77.02715301513672, -0.22806993126869202]
1.3988907;76.915596;-0.22809753;[1.398890733718872, 76.91559600830078, -0.22809752821922302]
1.1485622;85.33901;-0.22435546;[1.1485621929168701, 85.3390121459961, -0.22435545921325684]
1.1495895;85.252716;-0.2243768;[1.1495895385742188, 85.25271606445312, -0.22437679767608643]
1.4820249;73.56595;-0.22942445;[1.482024908065796, 73.56594848632812, -0.22942444682121277]
1.3859061;76.93246;-0.22855213;[1.3859061002731323, 76.93245697021484, -0.22855213284492493]
1.2406874;80.85816;-0.22651108;[1.240687370300293, 80.85816192626953, -0.22651107609272003]
1.2281736;79.430275;-0.22594965;[1.2281736135482788, 79.4302749633789, -0.22594964504241943]
2.9513052;78.57561;-0.23308691;[2.9513051509857178, 78.57560729980469, -0.23308691382408142]
3.1102273;74.57174;-0.2358168;[3.110227346420288, 74.57173919677734, -0.2358168065547943]
3.2363207;71.22192;-0.23842001;[3.236320734024048, 71.22191619873047, -0.2384200096130371]
3.1458826;73.09171;-0.23534152;[3.1458826065063477, 73.09171295166016, -0.23534151911735535]
1.2128603;79.07642;-0.2256579;[1.212860345840454, 79.07642364501953, -0.2256578952074051]
1.0832727;83.90753;-0.22379337;[1.0832726955413818, 83.90753173828125, -0.2237933725118637]
1.0817168;84.36016;-0.22423552;[1.081716775894165, 84.36016082763672, -0.22423551976680756]
1.3181118;76.982;-0.22769156;[1.318111777305603, 76.98200225830078, -0.22769156098365784]
1.3419908;77.17617;-0.22795945;[1.3419908285140991, 77.1761703491211, -0.22795945405960083]
1.4685537;71.70175;-0.22971512;[1.4685536623001099, 71.70175170898438, -0.22971512377262115]
1.5906417;68.09286;-0.23163253;[1.590641736984253, 68.09285736083984, -0.2316325306892395]
1.3310121;75.95551;-0.22735807;[1.3310121297836304, 75.95551300048828, -0.22735807299613953]
1.2117753;79.210556;-0.22557336;[1.211775302886963, 79.21055603027344, -0.2255733609199524]
0.8194034;91.355965;-0.21988255;[0.8194034099578857, 91.35596466064453, -0.2198825478553772]
1.0817469;84.28956;-0.22363809;[1.0817469358444214, 84.28955841064453, -0.22363808751106262]
1.2976532;75.781624;-0.22692496;[1.2976531982421875, 75.78162384033203, -0.22692495584487915]
1.4410517;71.97303;-0.22890525;[1.441051721572876, 71.97303009033203, -0.22890524566173553]
1.369413;79.022125;-0.22745772;[1.3694130182266235, 79.02212524414062, -0.22745771706104279]
1.472948;77.313805;-0.22942941;[1.4729479551315308, 77.31380462646484, -0.22942940890789032]
1.6378039;72.22601;-0.23195854;[1.6378039121627808, 72.22601318359375, -0.2319585382938385]
1.3072534;77.74026;-0.2276966;[1.307253360748291, 77.7402572631836, -0.22769659757614136]
1.4345146;74.16341;-0.22920303;[1.4345146417617798, 74.16340637207031, -0.2292030304670334]
1.4636244;74.07221;-0.23009793;[1.463624358177185, 74.07221221923828, -0.2300979346036911]
2.8464644;81.56843;-0.23141684;[2.8464643955230713, 81.56842803955078, -0.23141683638095856]
2.9602363;77.634895;-0.23331055;[2.9602363109588623, 77.63489532470703, -0.2333105504512787]
2.9728081;78.2211;-0.23402017;[2.9728081226348877, 78.22109985351562, -0.2340201735496521]
3.0602047;74.163666;-0.23507324;[3.0602047443389893, 74.16366577148438, -0.2350732386112213]
3.0951838;74.598114;-0.23588216;[3.095183849334717, 74.59811401367188, -0.23588216304779053]
3.1825511;70.54317;-0.2369346;[3.182551145553589, 70.54316711425781, -0.2369346022605896]
3.108337;74.65438;-0.23570018;[3.108336925506592, 74.65438079833984, -0.23570017516613007]
3.2345939;71.314354;-0.23830175;[3.2345938682556152, 71.3143539428711, -0.23830175399780273]
3.1572037;70.05647;-0.23669235;[3.1572036743164062, 70.05647277832031, -0.23669235408306122]
3.1560335;70.11288;-0.23667702;[3.156033515930176, 70.11287689208984, -0.23667702078819275]
1.2098567;79.2114;-0.22556779;[1.2098567485809326, 79.2114028930664, -0.2255677878856659]
1.2106545;79.118416;-0.22558989;[1.2106544971466064, 79.11841583251953, -0.22558988630771637]
1.1981195;80.08305;-0.22533984;[1.1981195211410522, 80.08305358886719, -0.2253398448228836]
0.81959844;91.30541;-0.21995187;[0.8195984363555908, 91.30541229248047, -0.21995186805725098]
1.3141066;76.66155;-0.2270529;[1.3141065835952759, 76.66155242919922, -0.22705289721488953]
1.3004291;75.57258;-0.22697745;[1.300429105758667, 75.57257843017578, -0.22697745263576508]
1.5633714;68.3275;-0.23077285;[1.5633714199066162, 68.32749938964844, -0.23077285289764404]
1.2241423;81.89291;-0.2256817;[1.22414231300354, 81.89290618896484, -0.22568170726299286]
1.3705856;78.934006;-0.22883485;[1.370585560798645, 78.93400573730469, -0.2288348525762558]
1.4855975;75.0139;-0.22995639;[1.4855974912643433, 75.01390075683594, -0.22995638847351074]
1.4963015;73.215225;-0.22953963;[1.496301531791687, 73.21522521972656, -0.2295396327972412]
1.0665562;83.323135;-0.22353221;[1.0665562152862549, 83.32313537597656, -0.22353221476078033]
0.8172915;91.65719;-0.21981223;[0.8172914981842041, 91.65718841552734, -0.21981222927570343]
0.9646646;87.79183;-0.22190887;[0.9646645784378052, 87.79183197021484, -0.22190886735916138]
1.436035;73.3363;-0.22895256;[1.4360350370407104, 73.3363037109375, -0.228952556848526]
1.3135486;77.30352;-0.22761011;[1.3135485649108887, 77.30352020263672, -0.22761011123657227]
1.4663047;74.010216;-0.23045203;[1.4663046598434448, 74.01021575927734, -0.2304520308971405]
1.6104442;69.906395;-0.23243985;[1.610444188117981, 69.9063949584961, -0.23243984580039978]
1.0626417;83.505974;-0.22373903;[1.0626417398452759, 83.50597381591797, -0.22373902797698975]
1.2079059;78.97958;-0.22625424;[1.207905888557434, 78.97958374023438, -0.22625423967838287]
1.4902442;71.775444;-0.23062815;[1.4902441501617432, 71.77544403076172, -0.2306281477212906]
1.4886634;72.785255;-0.23064116;[1.4886634349822998, 72.7852554321289, -0.23064115643501282]
1.3936222;76.90474;-0.2301578;[1.3936221599578857, 76.90473937988281, -0.2301577925682068]
1.5435448;73.4012;-0.23288852;[1.5435447692871094, 73.40119934082031, -0.23288851976394653]
1.5029241;71.53344;-0.23087472;[1.5029240846633911, 71.53343963623047, -0.23087471723556519]
1.1215624;84.010155;-0.22421257;[1.1215623617172241, 84.0101547241211, -0.22421257197856903]
1.1245134;83.90828;-0.22429188;[1.1245133876800537, 83.90827941894531, -0.2242918759584427]
1.2398491;80.573265;-0.2260079;[1.2398490905761719, 80.5732650756836, -0.22600789368152618]
1.2389911;81.00586;-0.22647475;[1.238991141319275, 81.005859375, -0.22647474706172943]
1.5014359;73.6832;-0.23028533;[1.5014358758926392, 73.68319702148438, -0.23028533160686493]
1.3709226;75.59911;-0.2279237;[1.370922565460205, 75.59911346435547, -0.2279237061738968]
1.370511;75.62925;-0.22791609;[1.3705110549926758, 75.6292495727539, -0.22791609168052673]
1.3737783;75.57421;-0.22801188;[1.3737783432006836, 75.57421112060547, -0.2280118763446808]
1.1028641;85.50259;-0.22381547;[1.102864146232605, 85.5025863647461, -0.22381547093391418]
1.352129;77.16852;-0.22753544;[1.3521289825439453, 77.16851806640625, -0.2275354415178299]
0.9593929;89.37435;-0.22183068;[0.9593929052352905, 89.37435150146484, -0.22183068096637726]
1.102731;85.54132;-0.22380681;[1.1027309894561768, 85.54132080078125, -0.22380681335926056]
1.3519957;77.20725;-0.22752678;[1.3519957065582275, 77.2072525024414, -0.22752678394317627]
1.0290589;85.437996;-0.22286804;[1.0290589332580566, 85.43799591064453, -0.22286804020404816]
1.4574224;72.88274;-0.22908941;[1.4574223756790161, 72.88273620605469, -0.2290894091129303]
1.2914431;78.78275;-0.22716871;[1.291443109512329, 78.78275299072266, -0.2271687090396881]
1.5827992;68.94256;-0.2314896;[1.5827991962432861, 68.94255828857422, -0.23148959875106812]
2.7996485;74.740234;-0.23352496;[2.7996485233306885, 74.740234375, -0.23352496325969696]
2.9592137;73.6218;-0.23447984;[2.9592137336730957, 73.6218032836914, -0.2344798445701599]
2.722244;81.95786;-0.23078927;[2.7222440242767334, 81.9578628540039, -0.23078927397727966]
2.709949;81.955864;-0.23075987;[2.709949016571045, 81.95586395263672, -0.2307598739862442]
2.9341683;74.59988;-0.23383819;[2.9341683387756348, 74.5998764038086, -0.23383818566799164]
2.5503833;83.074295;-0.229805;[2.5503833293914795, 83.07429504394531, -0.22980499267578125]
2.9671986;70.33799;-0.23551673;[2.967198610305786, 70.3379898071289, -0.2355167269706726]
2.9696417;73.36114;-0.23431903;[2.96964168548584, 73.36113739013672, -0.2343190312385559]
2.8907037;78.31998;-0.23329161;[2.8907036781311035, 78.31997680664062, -0.2332916110754013]
3.1188443;70.938255;-0.23648947;[3.1188442707061768, 70.9382553100586, -0.23648947477340698]
3.183434;66.265816;-0.2375582;[3.183434009552002, 66.26581573486328, -0.23755820095539093]
3.2164633;62.003937;-0.23923668;[3.216463327407837, 62.003936767578125, -0.23923668265342712]
3.0354187;76.38658;-0.23323473;[3.035418748855591, 76.38658142089844, -0.2332347333431244]
3.1229866;73.193474;-0.23488882;[3.1229865550994873, 73.19347381591797, -0.23488882184028625]
